1,1.8432443481899783,14.032445907592773,0.9306,0.487181990320608
2,0.5672687969164554,2.91497802734375,0.9725,0.1366049441162555
3,0.4256145140763793,1.9523857831954956,0.9667,0.17056165827736258
4,0.36412839372274974,1.5862778425216675,0.9845,0.06142358649198432
5,0.32823641251907676,1.3420318365097046,0.9847,0.05251468289293698
6,0.30139445009897514,1.2414408922195435,0.9888,0.046123448915261545
7,0.289541082865775,1.157527208328247,0.9903,0.03404192551481974
8,0.27623709867885116,1.0843851566314697,0.9912,0.03065974855348395
9,0.2660448071576639,1.0405848026275635,0.9913,0.029808243485813728
10,0.25191415425366176,0.9850960969924927,0.9933,0.022580256437179924
11,0.24691586401353258,0.956710696220398,0.9925,0.023805566243300564
12,0.24017673843641524,0.9403036236763,0.9917,0.026789556882949546
13,0.2367717139184602,0.9191774129867554,0.9932,0.021802221428317715
14,0.2249087339429967,0.8950085639953613,0.9914,0.02575826865020208
15,0.22699855870879027,0.8870545029640198,0.9934,0.02399687775798375
16,0.21928348400191203,0.8577314019203186,0.9923,0.031527036285132634
17,0.2182545818404348,0.8435782194137573,0.9935,0.019143354975408873
18,0.21352512551459676,0.8289671540260315,0.9933,0.01946956479965229
19,0.20633429585934193,0.8062106370925903,0.9945,0.019699885087052827
20,0.20307345572374522,0.7877082228660583,0.9953,0.016794765946150075
21,0.19825809896945445,0.7554040551185608,0.9949,0.015054250066968962
22,0.20042729554082284,0.7741883397102356,0.9948,0.01765832484688872
23,0.20117264005071572,0.7645319104194641,0.9949,0.016652323907078243
24,0.19517280010462823,0.7657949328422546,0.9951,0.017472409688693007
25,0.1928365352247824,0.7621642351150513,0.994,0.017722110690838597
26,0.187487148018534,0.7590329051017761,0.9946,0.016253193076860042
27,0.18763789018270557,0.7328447103500366,0.995,0.01773773332026467
28,0.18584413663633087,0.7409085035324097,0.9923,0.02214219294745999
29,0.18414886521378052,0.74254310131073,0.9949,0.01736300851508131
30,0.1808236275495751,0.7318523526191711,0.9955,0.014934089180323644
31,0.17945253858958354,0.7224969863891602,0.9949,0.01636362261187751
32,0.1741123762704543,0.7042908668518066,0.9956,0.014107631294801831
33,0.1744319212509752,0.7186885476112366,0.9948,0.016452257670488326
34,0.17760876767925107,0.7217321395874023,0.9959,0.012941558761248598
35,0.16559843915198913,0.696671724319458,0.9952,0.015309014431021933
36,0.17318635958153555,0.7239791750907898,0.9946,0.016561893451050854
37,0.17142942920327187,0.7010321617126465,0.9951,0.015793531615487882
38,0.16650808981454956,0.6847296357154846,0.9945,0.015385130367381499
39,0.16673485702002988,0.7065645456314087,0.9949,0.014993084615586849
40,0.16154884635163014,0.6891545653343201,0.9955,0.012335698703819072
41,0.16323411784796063,0.7032774090766907,0.9954,0.013701564767384843
42,0.1627297096415115,0.6897678971290588,0.9962,0.0136389293769942
43,0.16092401615846386,0.6999025940895081,0.9958,0.01298909446436155
44,0.16032337055785822,0.6911028027534485,0.9957,0.013258467281289632
45,0.15884959995587752,0.6892939805984497,0.9952,0.014250263311335585
46,0.15885003551300655,0.7101064920425415,0.9954,0.014281416441325565
47,0.1510208678096215,0.6865957975387573,0.9949,0.01364111879246775
48,0.15263648095256738,0.7013700008392334,0.9956,0.014005927618066199
49,0.15645371966842395,0.701289713382721,0.9955,0.013838426481030184
50,0.152763553654779,0.6962857246398926,0.9958,0.013393872663212824
51,0.1525841393132708,0.6868967413902283,0.9954,0.014615261120253126
52,0.1503049380171782,0.6905744075775146,0.9963,0.011402304122416536
53,0.1482380243189045,0.6833832859992981,0.9959,0.012548817819566465
54,0.15030373953012768,0.703467845916748,0.9955,0.013128226357896346
55,0.14802909835474068,0.6982753276824951,0.996,0.011494361844367813
56,0.14834028532478347,0.6867753267288208,0.9959,0.013888627030304633
57,0.14713789520264942,0.6976662874221802,0.9955,0.014148814990418031
58,0.14750295227715202,0.6946584582328796,0.9964,0.012094750756600115
59,0.14492941476198148,0.6836057901382446,0.996,0.012513857239476055
60,0.1432366114832572,0.6741097569465637,0.9965,0.012166633463511243
61,0.14418998418618112,0.6813875436782837,0.997,0.011245347042322829
62,0.14486334727866562,0.6959764957427979,0.9963,0.011464188694753102
63,0.14291182080947007,0.6968949437141418,0.9962,0.012082144469313789
64,0.1399146759116065,0.6754220128059387,0.996,0.01190754821599985
65,0.1391807828805467,0.6774581074714661,0.9964,0.010697991732726222
66,0.145489315933256,0.6924334764480591,0.9964,0.011312993311705941
67,0.14505980325056544,0.7006770968437195,0.9961,0.011526257332132082
68,0.1408160481530466,0.6865164041519165,0.9959,0.012795230379168061
69,0.1385794377752713,0.6994519233703613,0.9965,0.011211381671600976
70,0.1391059069443486,0.6912299990653992,0.9964,0.011662787137104896
71,0.13785289188247246,0.6928446888923645,0.996,0.012480262241221498
72,0.1371271148689393,0.6833249926567078,0.9962,0.011812310558362515
73,0.1361718021396762,0.6881904602050781,0.9964,0.011992740244336893
74,0.13463005087554836,0.6948559880256653,0.9964,0.010315300370124169
75,0.1309911054985991,0.6753244996070862,0.9965,0.01202330752309208
76,0.13195625092111415,0.6851910352706909,0.9956,0.013380325593033923
77,0.13305903700337227,0.6826637387275696,0.9961,0.011493234066627337
78,0.13392129316052268,0.7012505531311035,0.9959,0.01230211045574979
79,0.13560039903531704,0.700019896030426,0.9957,0.011944997986400268
80,0.1330115901810655,0.6876784563064575,0.9961,0.011559443872710108
81,0.1362130584866444,0.7055434584617615,0.9956,0.012244919099763501
82,0.1314961456818812,0.6997969150543213,0.9958,0.012412677087780322
83,0.1319080139440832,0.691023588180542,0.9967,0.010986566768480407
84,0.1313566866158041,0.6979884505271912,0.9961,0.01158564363203186
85,0.1300690827259758,0.7122830152511597,0.9956,0.01281264164118329
86,0.12958602138610284,0.7159135937690735,0.9961,0.011601731861381996
87,0.1295287459453286,0.7032334804534912,0.996,0.012023302231897832
88,0.12616568913004164,0.7043637633323669,0.9962,0.011255415459351206
89,0.13295206363632608,0.7128320336341858,0.9961,0.010799567091363134
90,0.1296643949409665,0.6978560090065002,0.996,0.011248544540442527
91,0.13057702224947879,0.7210582494735718,0.9966,0.010606503661125316
92,0.12877257238986142,0.699434757232666,0.9964,0.01150659970128254
93,0.12762793071313835,0.7025933265686035,0.996,0.01197625389281893
